grp,pp,S,IDL,IDR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,HarmonicityL,HarmonicityR,fL,fR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
2,4,1,1,3,0.71505,0.80467,1.3595,1.37,0.4655,0.4215,0.8905,0.9265,0.34216,0.32275,1.9123,3.8846,3.0406,0.89853,0.072401,0.068504,0.36798,0.36798,0.6706,0.79061,0.32028,0.30415,0.84539,0.91775,0.65899,0.75961,0.70676,0.8874,0.62325,0.71726,3.1011,3.1416,0.79866,1,0.97567,0.54197,-0.057289,0.0055449,1.1697,0.47681,1.0031,-0.051368,0.041,0.060316
2,4,1,1,3,0.7757,0.79841,1.2745,1.2515,0.39,0.392,0.8635,0.841,0.31258,0.3185,2.0396,4.2526,3.3591,0.77076,0.11361,0.1097,0.40953,0.40953,0.79269,0.7792,0.33336,0.36728,0.93715,0.95053,0.69658,0.74961,0.8016,0.88007,0.63191,0.68825,1.5708,1.5708,0.78431,1,0.99581,0.65584,-0.062463,0.0048568,1.1882,0.56476,0.95145,-0.052889,0.02,0.031385
2,4,1,1,3,0.78945,0.80043,1.1955,1.1845,0.373,0.367,0.7955,0.804,0.32257,0.31761,2.1744,4.493,3.2569,1.0074,0.10387,0.10999,0.4138,0.4138,0.73622,0.78556,0.30302,0.37229,0.91938,0.92161,0.71801,0.77,0.78247,0.89146,0.67772,0.68506,1.5708,1.7463,0.7984,1,0.99452,0.6545,-0.050568,0.0027753,1.1855,0.60725,0.9386,-0.044866,0.01,0.016729
2,4,1,2,1,0.85104,0.78732,1.7775,1.7695,0.5715,0.5385,1.245,1.221,0.31981,0.29288,2.9941,1.4691,3.22,-0.1447,0.11007,0.05209,0.28432,0.28432,0.76355,0.7053,0.42538,0.36641,0.94337,0.90024,0.66065,0.60156,0.92483,0.85604,0.65581,0.639,2.357,3.1416,0.77186,1,0.99828,0.55184,-0.082429,0.005261,1.2182,0.31181,1.0958,-0.055115,0.017,0.019128
2,4,1,2,1,0.84705,0.89055,1.4755,1.4715,0.4545,0.4035,1.026,1.0655,0.30934,0.27795,3.6069,1.7665,3.5174,0.26061,0.10734,0.066881,0.33053,0.33053,0.77703,0.85611,0.39281,0.34122,0.95771,0.95732,0.70971,0.76894,0.89247,0.9418,0.70556,0.75687,2.3512,1.6695,0.78311,1,0.99535,0.55182,-0.059107,0.003112,1.2182,0.62399,0.94559,-0.055583,0.0145,0.019654
2,4,1,2,1,0.85418,0.82322,1.5225,1.5245,0.438,0.395,1.0665,1.1225,0.2964,0.26622,3.4955,1.7051,3.5558,-0.5193,0.056553,0.072638,0.32552,0.32552,0.77183,0.73996,0.35515,0.342,0.97017,0.90211,0.75387,0.74098,0.88913,0.87072,0.67277,0.60238,2.2789,1.4311,0.77051,1,0.98643,0.66925,-0.032061,0.0070406,1.1812,0.5623,0.9512,-0.038433,0.0185,0.024302
2,4,1,2,2,0.86636,0.80193,1.6725,1.621,0.4735,0.4445,1.186,1.18,0.2842,0.28216,3.182,2.4676,3.3812,0.44667,0.053276,0.096795,0.29839,0.29839,0.77538,0.78276,0.39243,0.35024,0.97962,0.94598,0.73052,0.72211,0.90959,0.89313,0.70736,0.73051,2.6715,1.5708,0.75836,1,0.99987,0.54238,-0.017463,0.0033197,1.2172,0.58739,0.97734,-0.016967,0.016,0.019133
2,4,1,2,2,0.85164,0.83413,1.719,1.7265,0.5555,0.495,1.163,1.2235,0.32935,0.28043,3.0959,2.3168,3.2274,0.2524,0.22082,0.06065,0.29668,0.29668,0.78431,0.80157,0.38087,0.36139,0.9662,0.95563,0.71196,0.72218,0.87938,0.90479,0.6623,0.72747,2.1008,2.3648,0.75144,1,0.9995,0.53138,-0.073232,0.0048645,1.2025,0.52611,0.97724,-0.057519,0.013,0.015125
2,4,1,2,2,0.79295,0.84942,1.763,1.7745,0.57,0.4635,1.208,1.307,0.32243,0.26499,3.0187,2.2542,3.1164,0.47046,0.1445,0.043791,0.27432,0.27432,0.72747,0.77111,0.40816,0.38231,0.89707,0.97414,0.67938,0.72307,0.84574,0.90032,0.60665,0.66721,1.824,1.5081,0.76139,1,0.99616,0.47277,-0.025327,0.0033587,1.2127,0.42909,1.0328,-0.020624,0.001,0.0011344
2,4,1,2,3,0.81536,0.79024,2.375,2.39,0.908,0.804,1.487,1.59,0.37592,0.32916,2.2408,2.2267,2.238,0.86376,0.1921,0.10969,0.21807,0.21807,0.69539,0.75919,0.39976,0.41447,0.9225,0.9179,0.61858,0.67286,0.79495,0.83872,0.62183,0.64225,1.8882,3.1416,0.77024,1,0.99439,0.37775,-0.057372,0.0052643,1.253,0.29072,1.1484,-0.034129,-0.02,-0.016842
2,4,1,2,3,0.75195,0.76283,2.311,2.2775,0.804,0.644,1.461,1.6055,0.36287,0.29687,2.3031,2.3368,2.3575,0.5917,0.23755,0.1753,0.21798,0.21798,0.7677,0.75173,0.48731,0.47251,0.91017,0.91303,0.62427,0.60345,0.82739,0.85247,0.60283,0.61035,3.1416,3.1416,0.79081,1,0.99853,0.39719,-0.057639,0.0056375,1.1684,0.38145,1.0118,-0.04957,0.0055,0.0047598
2,4,1,2,3,0.63822,0.76447,2.636,2.626,0.938,0.881,1.664,1.772,0.36836,0.32343,2.0189,2.0266,2.1639,0.67219,0.28574,0.137,0.17833,0.17833,0.69907,0.72224,0.47851,0.48233,0.82598,0.92617,0.58392,0.654,0.73559,0.87222,0.59529,0.61861,2.8892,3.1416,0.75365,1,0.99842,0.32854,-0.016536,0.0049765,1.2211,0.30846,1.1064,-0.0093391,-0.036,-0.027314
2,4,2,1,1,0.90582,0.883,0.3865,0.385,0.195,0.194,0.188,0.1955,0.51128,0.49683,6.7257,6.7519,8.661,-0.20147,1,1,1.285,1.285,0.89397,0.90442,0.15458,0.14419,0.85905,0.92553,0.94295,0.95186,0.87869,0.87985,0.82669,0.87003,1.0787,1.2629,0.71691,1,0.97359,0.99963,-0.19448,0.0060208,1.2558,0.88854,0.88325,-0.17927,0.0215,0.11125
2,4,2,1,1,0.85621,0.84959,0.3705,0.37,0.1915,0.186,0.181,0.188,0.51236,0.50415,7.0162,7.0256,9.4799,-0.74145,1,1,1.3563,1.3563,0.85418,0.87568,0.15909,0.1459,0.87613,0.91513,0.94284,0.92186,0.82801,0.81623,0.83001,0.85279,0.85551,1.2237,0.71778,1,0.99282,0.98231,-0.1732,0.0065301,1.2124,0.82454,0.85458,-0.16603,0.016,0.08637
2,4,2,1,1,0.92112,0.8847,0.273,0.276,0.144,0.135,0.1325,0.1415,0.52313,0.50564,9.5218,9.4183,11.014,-2.5997,1,1,1.878,1.878,0.91161,0.89962,0.13496,0.1478,0.85394,0.86163,0.95872,0.9558,0.91517,0.90376,0.86461,0.81068,0.97609,0.82072,0.72788,1,0.99962,0.83855,-0.13345,0.005284,1.2508,0.93114,0.81015,-0.11943,0.009,0.065934
2,4,2,1,2,0.84705,0.77117,0.485,1.438,0.227,0.616,0.259,0.815,0.47135,0.43174,5.3597,2.7816,5.5938,-0.48236,1,0.48952,1.0196,0.34467,0.80109,0.75558,0.18058,0.56802,0.78279,0.80904,0.81226,0.67338,0.81514,0.87506,0.75633,0.64836,0.99264,3.1416,0.18933,3,0.73494,0.72453,0.50691,0.37952,1.0873,1.0036,0.77761,0.61466,0.017,0.070103
2,4,2,1,2,0.82183,0.75216,0.6005,1.737,0.273,0.661,0.317,1.072,0.46018,0.38014,4.3288,2.3033,4.7298,0.2513,1,0.3337,0.83365,0.27391,0.80439,0.73828,0.15144,0.37873,0.80743,0.85474,0.80878,0.65766,0.83573,0.83773,0.75822,0.68172,1.3575,3.1416,0.11334,3,0.65008,0.74616,0.16793,0.58991,1.1299,1.0308,0.85406,0.10321,-0.0105,-0.034971
2,4,2,1,2,0.87034,0.82237,0.584,1.758,0.268,0.7365,0.3135,1.0845,0.46468,0.40257,4.4511,2.2753,4.7416,0.44772,1,0.37374,0.85309,0.28062,0.83104,0.74397,0.16209,0.53878,0.79765,0.92041,0.85696,0.65761,0.84387,0.90392,0.77078,0.61454,0.95154,3.1416,0.18257,3,0.6086,0.68513,0.087263,0.39119,1.1245,1.0405,0.82164,0.36003,0.0175,0.059932
2,4,2,1,3,0.74721,0.77074,0.6015,1.7895,0.2635,0.623,0.334,1.194,0.43656,0.35193,4.3216,2.974,4.8592,0.60416,1,0.2321,0.82295,0.27432,0.74014,0.72739,0.14857,0.41384,0.75625,0.90383,0.73256,0.60919,0.76878,0.8056,0.70461,0.65909,1.1233,3.1416,0.13286,3,0.56078,0.65854,1.1462,0.54014,1.1167,1.0113,0.89752,-0.074954,-0.0425,-0.14131
2,4,2,1,3,0.80566,0.78792,0.638,1.9015,0.2935,0.736,0.34,1.1645,0.46408,0.38413,4.0744,2.7988,4.3275,0.61432,1,0.45435,0.78956,0.25972,0.78759,0.76784,0.15432,0.5711,0.79831,0.89524,0.79703,0.62162,0.78126,0.89312,0.75431,0.66043,1.2512,3.1416,0.18361,3,0.57914,0.71058,0.30687,0.43853,1.1124,0.96205,0.87246,-0.28125,0.003,0.0094044
2,4,2,1,3,0.81628,0.76271,0.672,1.958,0.306,0.821,0.355,1.173,0.46269,0.41724,3.8682,2.718,4.3233,0.83512,1,0.38078,0.73529,0.25276,0.78595,0.75187,0.16309,0.5464,0.75888,0.87611,0.80539,0.62251,0.80674,0.87514,0.74676,0.64417,1.2058,3.1416,0.14311,3,0.46111,0.57582,0.035418,0.45546,1.1104,1.0061,0.82714,0.36745,-0.005,-0.014881
2,4,2,2,1,0.76848,0.78138,1.7745,0.5805,0.7255,0.2515,1.067,0.3195,0.39702,0.43847,2.9991,4.478,3.0027,-0.85977,0.30994,1,0.29033,0.87099,0.74034,0.79453,0.42242,0.15244,0.92167,0.85422,0.68935,0.82119,0.86767,0.77347,0.65283,0.76088,3.1416,1.2459,0.17741,3,0.65926,0.73812,-0.90301,0.49534,1.169,0.99769,0.93232,-0.34737,-2.5e-06,-8.6133e-06
2,4,2,2,1,0.68288,0.79631,1.645,0.542,0.645,0.244,1.028,0.296,0.37546,0.44969,3.2352,4.7961,3.0825,-1.5478,0.18482,1,0.3026,0.89404,0.68208,0.79332,0.39955,0.14517,0.87101,0.86337,0.65718,0.81832,0.79483,0.74232,0.56418,0.73398,1.9845,1.0295,0.1567,3,0.62445,0.6814,-1.2921,0.44074,1.1336,0.9931,0.88452,-0.95186,-4.9e-05,-0.00018081
2,4,2,2,1,0.76461,0.72205,1.709,0.5505,0.5855,0.2575,1.114,0.288,0.34059,0.47536,3.1141,4.722,3.1411,-1.6416,0.16157,1,0.28884,0.89404,0.74785,0.74528,0.36193,0.16214,0.93309,0.80982,0.70595,0.80685,0.81584,0.70318,0.65785,0.67567,2.4891,1.1413,0.15899,3,0.64194,0.70333,-1.5691,0.36683,1.128,1.0134,0.88787,-1.0984,-1.25e-05,-4.5413e-05
2,4,2,2,2,0.72669,0.75653,1.483,1.466,0.482,0.484,0.9695,0.974,0.33637,0.3326,3.5886,2.7285,3.5694,0.052472,0.1616,0.028326,0.33444,0.33444,0.75918,0.72688,0.36111,0.2936,0.89205,0.86845,0.68871,0.66185,0.81269,0.79158,0.62226,0.63447,1.5708,1.4007,0.43957,1,0.99116,0.55035,-0.50856,0.10491,1.1315,0.61132,0.97334,-0.28964,0.0895,0.1207
2,4,2,2,2,0.8416,0.77453,1.4745,1.501,0.4955,0.5105,0.976,0.9655,0.33605,0.34233,3.6094,2.6649,3.6964,0.46823,0.068072,0.057949,0.33444,0.33444,0.78989,0.81678,0.33089,0.30157,0.96162,0.91626,0.77052,0.75485,0.90451,0.86274,0.70262,0.72693,2.3387,1.5383,0.83835,1,0.99938,0.58923,-0.12964,0.0084594,1.2491,0.55346,1.0452,-0.1077,0.05,0.06782
2,4,2,2,2,0.90656,0.86978,1.4915,1.4615,0.4605,0.5435,1.014,0.936,0.31879,0.36793,3.5682,2.7369,3.733,0.56548,0.057076,0.086352,0.33444,0.33444,0.80761,0.85598,0.39923,0.31075,0.99071,0.96258,0.78544,0.83319,0.93482,0.92129,0.74383,0.79531,1.4993,1.5708,0.79547,1,0.99991,0.59603,-0.049523,0.0030235,1.276,0.63002,1.0302,-0.047167,0.0565,0.075763
2,4,2,2,3,0.84196,0.82526,1.741,1.753,0.61,0.527,1.157,1.228,0.34663,0.29686,3.0568,3.0359,3.0488,0.72578,0.24134,0.047658,0.28646,0.28646,0.76432,0.75116,0.36333,0.39425,0.95367,0.94703,0.71221,0.71207,0.91823,0.88325,0.66903,0.63721,1.5708,1.746,0.76061,1,0.9989,0.50976,-0.031017,0.0068856,1.2312,0.52193,1.0236,-0.036599,0.037,0.042504
2,4,2,2,3,0.88098,0.75193,1.746,1.716,0.548,0.553,1.16,1.187,0.31228,0.32494,3.0481,3.1014,3.2812,0.8612,0.12827,0.093194,0.28646,0.28646,0.79438,0.76983,0.37975,0.37866,0.9855,0.94229,0.74785,0.72762,0.9113,0.81812,0.70529,0.6686,2.6595,1.5708,0.76918,1,0.99788,0.50122,-0.054027,0.0065066,1.2492,0.55054,1.0383,-0.05343,0.044,0.050401
2,4,2,2,3,0.78667,0.79813,1.733,1.7115,0.611,0.607,1.071,1.116,0.35782,0.35061,3.0709,3.1096,3.1079,0.79666,0.11913,0.084063,0.28796,0.28796,0.74441,0.81076,0.35991,0.31686,0.92537,0.95349,0.717,0.77074,0.82745,0.83985,0.67164,0.68287,1.6557,1.5708,0.78251,1,0.99537,0.48959,-0.031557,0.0032615,1.2352,0.51705,1.045,-0.034869,0.0455,0.05251
2,4,3,1,1,0.92042,0.87053,0.371,0.3725,0.193,0.1865,0.179,0.1855,0.52162,0.50605,7.0066,6.9784,7.2779,-0.47569,1,1,1.3563,1.3563,0.9191,0.87673,0.18051,0.15912,0.82885,0.87031,0.97383,0.92993,0.92401,0.85907,0.84302,0.82338,1.0712,0.90401,0.70679,1,0.99028,0.98418,-0.15942,0.0085447,1.2444,0.89535,0.85873,-0.13909,0.0175,0.09434
2,4,3,1,1,0.89276,0.90202,0.3025,0.3025,0.161,0.154,0.1455,0.156,0.52283,0.49572,8.5933,8.5935,10.619,-1.3461,1,1,1.6276,1.6276,0.87951,0.85987,0.15016,0.14324,0.82275,0.84219,0.94542,0.95608,0.89563,0.84797,0.83458,0.81525,1.0094,1.0847,0.79474,1,0.98984,0.83135,-0.18831,0.0035942,1.2048,0.89203,0.80207,-0.17971,0.016,0.10579
2,4,3,1,1,0.94048,0.86373,0.2815,0.284,0.1485,0.1415,0.1405,0.1515,0.51034,0.50381,9.2344,9.153,11.001,-0.21517,1,1,1.7439,1.7439,0.92943,0.87198,0.15984,0.13197,0.82525,0.83575,0.95,0.93512,0.9432,0.88252,0.85201,0.82807,0.88235,1.0239,0.73184,1,0.98856,0.92125,-0.19893,0.0073975,1.2459,0.88576,0.8503,-0.18384,0.0165,0.11723
2,4,3,1,2,0.79324,0.78843,0.484,1.472,0.23,0.598,0.255,0.8745,0.47628,0.40671,5.3708,2.7174,6.805,0.46725,1,0.1731,1.0308,0.33908,0.8142,0.79167,0.15351,0.33794,0.81497,0.91238,0.82546,0.73534,0.81867,0.82141,0.79218,0.74356,1.2427,2.9353,0.2456,3,0.67931,0.66335,1.3429,0.27222,1.1973,1.1119,0.9041,1.1975,0.0165,0.068182
2,4,3,1,2,0.84514,0.73763,0.56,1.673,0.261,0.719,0.3,0.995,0.4649,0.40347,4.6419,2.3909,5.4007,0.46385,1,0.31234,0.90144,0.30048,0.80158,0.75806,0.15215,0.40704,0.8135,0.87586,0.80293,0.66872,0.82668,0.76893,0.76579,0.68671,1.1302,3.1416,0.21182,3,0.63259,0.68904,0.60175,0.38286,1.1245,1.023,0.82722,1.0114,-0.048,-0.17143
2,4,3,1,2,0.86438,0.78541,0.507,1.5385,0.2455,0.66,0.264,0.8605,0.48437,0.42738,5.1271,2.6,6.3172,0.51183,1,0.33014,0.97656,0.32552,0.8396,0.76636,0.15875,0.45777,0.85564,0.85903,0.83734,0.73958,0.84678,0.75944,0.8165,0.6826,1.1467,3.1416,0.18456,3,0.73443,0.74815,0.68292,0.43166,1.1643,1.0864,0.83531,1.0666,-0.0115,-0.045365
2,4,3,1,3,0.87478,0.81491,0.662,1.975,0.283,0.777,0.371,1.175,0.43815,0.39846,3.9267,2.6946,4.9315,0.78301,1,0.44403,0.75955,0.25318,0.84632,0.78863,0.18529,0.48127,0.88984,0.88476,0.79112,0.70815,0.86951,0.90119,0.83952,0.68172,1.0444,3.1416,0.23727,3,0.77827,0.92076,0.35653,0.29814,1.1791,1.0802,0.8725,0.78608,-0.019,-0.057402
2,4,3,1,3,0.82357,0.75444,0.6485,1.9695,0.283,0.815,0.356,1.1745,0.4391,0.40525,4.0084,2.7022,5.1224,0.61761,1,0.37001,0.76514,0.25169,0.79319,0.77144,0.19293,0.45202,0.82089,0.91769,0.76183,0.68077,0.81144,0.71873,0.77897,0.7275,1.1364,2.6586,0.27198,3,0.69228,0.8457,0.9604,0.24512,1.1467,1.0553,0.87194,0.61367,0.021,0.064765
2,4,3,1,3,0.84448,0.76082,0.6265,1.8575,0.274,0.7245,0.344,1.158,0.44409,0.37371,4.1492,2.8652,5.2097,0.82596,1,0.3459,0.79427,0.26042,0.82499,0.77369,0.1652,0.43775,0.84202,0.93124,0.80378,0.72639,0.84868,0.77271,0.79563,0.70526,1.2411,1.5708,0.28594,3,0.71128,0.82805,1.0854,0.25295,1.1801,1.0751,0.89933,1.2781,0.011,0.035116
2,4,3,2,1,0.8813,0.79759,1.712,0.576,0.562,0.257,1.145,0.307,0.31911,0.45927,3.1086,4.513,3.0665,-0.65793,0.10211,1,0.2917,0.86242,0.79032,0.80043,0.39227,0.1962,0.95384,0.89473,0.75575,0.82935,0.94099,0.74782,0.61932,0.74514,1.7286,1.2385,0.24229,3,0.67326,0.74905,-1.3297,0.35304,1.1493,1.0607,0.8578,-1.6096,-2.3e-05,-7.9861e-05
2,4,3,2,1,0.87054,0.80124,1.852,0.618,0.605,0.256,1.169,0.333,0.33954,0.44539,2.8736,4.2062,3.0678,-0.10337,0.099798,1,0.27391,0.83365,0.74219,0.81183,0.4363,0.19201,0.93405,0.89278,0.67616,0.8198,0.95536,0.79028,0.64763,0.75262,2.0288,1.2108,0.22501,3,0.6968,0.80037,-1.5465,0.38635,1.1576,1.0693,0.87598,-1.872,-5.9e-05,-0.00019094
2,4,3,2,1,0.8808,0.78251,1.643,0.5525,0.541,0.245,1.095,0.2885,0.33537,0.46592,3.2392,4.7049,1.1982,-1.7903,0.094187,1,0.3066,0.91979,0.75416,0.77449,0.42387,0.19444,0.94232,0.84523,0.69468,0.81664,0.95343,0.79034,0.65764,0.71364,3.1416,3.1416,0.18976,3,0.70885,0.75782,-1.598,0.38781,1.1283,1.0451,0.84171,-1.5755,-4.9e-05,-0.00017738
2,4,3,2,2,0.82907,0.81739,3.045,1.0065,1.2055,0.3195,1.834,0.6605,0.39083,0.33808,1.7478,3.9742,1.8865,0.44807,0.38865,0.20495,0.16276,0.48177,0.69036,0.80527,0.632,0.32915,0.89995,0.92945,0.58099,0.78492,0.85168,0.86394,0.59611,0.71084,3.1416,1.3986,0.1454,3,0.86285,1.0534,-1.8492,0.43552,1.1117,0.99588,0.86651,-1.4113,1e-06,1.9871e-06
2,4,3,2,2,0.80864,0.84405,2.533,0.846,0.8915,0.319,1.6645,0.5165,0.34492,0.39324,2.101,4.7281,2.341,0.36948,0.23755,1,0.19531,0.58594,0.76035,0.8434,0.44351,0.28427,0.91849,0.92943,0.67611,0.83773,0.89368,0.86859,0.61181,0.75034,3.1416,1.146,0.1841,3,0.7716,1.0503,-1.3718,0.46352,1.1698,1.0513,0.91003,-1.5109,-4.25e-05,-0.00010047
2,4,3,2,2,0.83894,0.81332,2.5595,0.8535,0.92,0.318,1.6905,0.518,0.3569,0.38436,2.0793,4.6866,2.3736,0.3615,0.18448,1,0.20054,0.60163,0.74571,0.82706,0.47291,0.29805,0.93347,0.90863,0.63707,0.78938,0.93133,0.87928,0.60474,0.73738,2.4059,3.1416,0.17835,3,0.80867,1.124,-1.4449,0.45171,1.1674,1.038,0.91428,-1.4642,-4.8e-05,-0.00011248
2,4,3,2,3,0.8452,0.82919,2.1445,2.1315,0.7335,0.653,1.3925,1.4765,0.3381,0.30771,2.4817,2.4968,2.6168,0.76435,0.35507,0.084291,0.23032,0.23032,0.73078,0.76088,0.43413,0.40733,0.97642,0.96793,0.6933,0.74355,0.90768,0.82055,0.63801,0.65608,3.1416,1.5708,0.77866,1,0.99595,0.40317,-0.046569,0.0049165,1.23,0.52386,1.0167,-0.046144,-0.0005,-0.00046631
2,4,3,2,3,0.76601,0.84007,2.1445,2.1795,0.745,0.6515,1.4185,1.508,0.33338,0.29787,2.4819,2.4418,2.6693,0.63843,0.3289,0.10033,0.22711,0.22711,0.74468,0.81999,0.3966,0.36772,0.93065,0.95398,0.6711,0.78058,0.83506,0.90746,0.61439,0.65946,3.1416,1.5708,0.78467,1,0.99188,0.38456,-0.049946,0.0040048,1.2132,0.51362,1.0136,-0.046727,0.0195,0.018186
2,4,3,2,3,0.80603,0.74801,2.045,2.053,0.675,0.658,1.35,1.362,0.33333,0.312,2.6024,2.5923,2.858,0.81673,0.24302,0.066516,0.23353,0.23353,0.77368,0.79361,0.39985,0.36412,0.95469,0.93322,0.69474,0.73777,0.86094,0.8204,0.66372,0.65431,3.1416,1.8644,0.78045,1,0.9975,0.41561,-0.051163,0.0034945,1.2334,0.47479,1.0583,-0.045758,0.035,0.03423
2,5,1,1,1,0.89023,0.75842,0.5375,0.5335,0.2655,0.2705,0.278,0.273,0.47567,0.49846,4.8362,4.8725,6.7849,-1.0566,1,1,0.97656,0.97656,0.84349,0.7662,0.19813,0.16306,0.85185,0.74097,0.80893,0.74742,0.85082,0.78447,0.84432,0.75885,1.5708,1.4193,0.73998,1,0.99982,0.99924,0.052433,0.011518,1.1942,0.74588,0.86355,0.03489,-0.0085,-0.031628
2,5,1,1,1,0.84683,0.88421,0.4965,0.4915,0.2385,0.2415,0.261,0.246,0.48835,0.49592,5.2356,5.2888,6.4575,-1.5959,1,1,0.97656,0.97656,0.83154,0.85752,0.16001,0.19759,0.81454,0.86865,0.87587,0.86009,0.80811,0.83569,0.78218,0.84365,1.1127,1.2642,0.81632,1,0.99255,0.98943,0.079896,0.0043652,1.1812,0.85471,0.79675,0.064166,-0.011,-0.04431
2,5,1,1,1,0.86877,0.86133,0.4365,0.439,0.215,0.222,0.219,0.211,0.49891,0.5041,5.9552,5.9213,7.6668,-1.4512,1,1,1.1626,1.1626,0.86132,0.83024,0.18472,0.14415,0.86053,0.82469,0.88299,0.88412,0.85882,0.83522,0.83068,0.79445,1.2559,1.1252,0.77434,1,0.99277,0.96479,-0.045586,0.00309,1.1905,0.87329,0.79321,-0.045026,0.0095,0.043528
2,5,1,1,2,0.78758,0.74522,0.63,1.59,0.286,0.733,0.348,0.867,0.45769,0.46615,4.1261,2.5157,4.103,-0.5253,1,0.23613,0.80166,0.29151,0.73445,0.70887,0.18554,0.32083,0.78627,0.76918,0.75596,0.69491,0.71199,0.70588,0.69967,0.67965,1.5708,3.1416,0.080162,2.75,0.65315,0.7682,-2.0534,0.95275,1.1002,0.99389,0.87213,-4.2385,-0.009,-0.028571
2,5,1,1,2,0.75062,0.69781,0.6515,1.2645,0.316,0.561,0.3285,0.723,0.49006,0.44871,3.9901,3.1633,4.8993,0.15559,1,0.12559,0.7403,0.39378,0.7305,0.72845,0.16794,0.23633,0.76482,0.79751,0.74118,0.71875,0.71715,0.72013,0.73106,0.68813,3.1416,1.5708,0.13193,1.88,0.84687,0.939,2.4407,0.97894,1.093,1.0683,0.83664,-26.074,-0.0055,-0.016884
2,5,1,1,2,0.78338,0.78311,0.526,0.9865,0.262,0.4185,0.261,0.559,0.5037,0.42419,4.9419,4.0547,5.4734,0.2046,1,0.15087,0.9367,0.51818,0.75147,0.75269,0.13075,0.25689,0.74757,0.84704,0.74431,0.77207,0.75046,0.76319,0.76423,0.69116,2.3563,3.1416,0.091453,1.8077,0.53419,0.56474,2.2619,0.97119,1.1183,1.0902,0.87574,-25.654,0.0165,0.062738
2,5,1,1,3,0.72567,0.81918,0.685,1.9615,0.312,0.7615,0.353,1.172,0.46133,0.38509,3.7948,2.7132,4.3253,0.59605,1,0.29637,0.73785,0.23872,0.70912,0.78394,0.14511,0.39361,0.73264,0.922,0.72093,0.70299,0.69465,0.88479,0.70275,0.67558,1.1155,3.1416,0.11133,3,0.56292,0.72373,-0.51616,0.63305,1.1177,1.0266,0.84852,-0.41119,-0.014,-0.040876
2,5,1,1,3,0.76567,0.83305,0.5,1.365,0.25,0.552,0.248,0.826,0.50431,0.4146,5.1989,3.8988,5.1966,0.86902,1,0.12348,0.97656,0.34265,0.75177,0.80469,0.13042,0.26538,0.7618,0.88086,0.73823,0.7509,0.74222,0.88477,0.74235,0.7622,0.94308,3.1416,0.056067,3,0.33035,0.33772,-3.1362,0.89883,1.1514,1.1406,0.9087,0.134,0.011,0.044
2,5,1,1,3,0.70086,0.70752,0.579,1.7365,0.282,0.7365,0.296,0.995,0.48922,0.43726,4.4896,3.0648,5.2471,0.78915,1,0.11755,0.82543,0.29064,0.7149,0.72431,0.14942,0.29289,0.7056,0.79108,0.72364,0.72031,0.72473,0.75298,0.67493,0.63029,1.2679,3.1416,0.066646,2.84,0.51574,0.61064,-3.1079,0.98766,1.1077,1.0585,0.90842,-14.085,0.0235,0.081174
2,5,1,2,1,0.81383,0.83764,1.494,0.418,0.559,0.207,0.948,0.207,0.38571,0.50245,3.5622,6.2188,3.7336,-2.6489,0.1404,1,0.31595,1.1776,0.76723,0.80463,0.34393,0.15816,0.87763,0.79603,0.70294,0.85092,0.89515,0.79643,0.6591,0.74385,3.1416,1.0461,0.092601,3.7273,0.74101,0.64499,-0.090357,0.98591,1.1634,1.1126,0.90697,3.6878,-2.7e-05,-0.00012919
2,5,1,2,1,0.57246,0.8145,1.8795,0.415,0.78,0.204,1.0745,0.207,0.41678,0.49867,2.8316,6.2638,2.9992,-2.5624,0.33036,1,0.26334,1.196,0.65804,0.7801,0.54482,0.15719,0.70918,0.77183,0.58455,0.84931,0.74246,0.80039,0.61229,0.71286,3.1416,0.78946,0.086736,4.5,0.61259,0.51827,2.8863,0.99243,1.0978,0.99601,0.88336,-0.16784,-2.05e-05,-9.8795e-05
2,5,1,2,1,0.87981,0.77954,1.7415,0.401,0.766,0.201,1.0435,0.2,0.43568,0.50577,3.0561,6.4824,3.1594,-3.1113,0.35441,1,0.27432,1.218,0.81776,0.76362,0.37119,0.1504,0.94426,0.74146,0.75634,0.82517,0.90505,0.77343,0.68941,0.70129,3.1416,1.0284,0.05192,4.5,0.55671,0.46559,-0.4675,0.97486,1.1588,1.1146,0.89781,0.38391,1e-05,4.9875e-05
2,5,1,2,2,0.73547,0.85818,2.5655,0.736,1.052,0.311,1.443,0.423,0.41859,0.43093,2.0745,5.4348,2.1413,0.091498,0.38696,0.28407,0.18989,0.67817,0.72432,0.82359,0.41933,0.19341,0.71289,0.86005,0.62468,0.81161,0.89147,0.83894,0.63709,0.78804,3.1416,1.1083,0.080608,3.5,0.9718,1.2288,2.7765,0.96124,1.1593,1.1199,0.93124,0.18333,-7.5e-06,-2.038e-05
